stamp,pwm,velocity,steering_angle,joy_axes,joy_buttons
1734795104.2344284,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795415.8554587,660000,0.0,560000,[-0.0, 0.10588235408067703, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795415.9201858,660000,0.0,560000,[-0.0, 0.14509804546833038, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795415.997444,660000,0.0,560000,[-0.0, 0.1921568661928177, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795416.0945723,660000,0.2451859414577484,560000,[-0.0, 0.3176470696926117, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795416.1953185,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795426.0954218,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0117647061124444],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795426.1936255,691529,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.26274511218070984],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795426.2940276,697176,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.30980393290519714],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795426.394222,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795426.5723026,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.10196078568696976],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795426.6315103,685411,0.09752064943313599,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.2666666805744171],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795426.702225,700000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.3333333432674408],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795426.829399,700000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.32549020648002625],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795426.8957288,698117,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.3176470696926117],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795426.9950137,710352,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.41960784792900085],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795427.0959418,726352,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.5529412031173706],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795427.1960256,722117,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.5176470875740051],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795427.2956417,715058,0.39540696144104004,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4588235318660736],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795427.3947623,699529,1.5717312097549438,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.3294117748737335],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795427.4964325,697176,2.186974287033081,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.30980393290519714],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795427.7752376,697176,1.4256833791732788,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.3137255012989044],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795427.822261,698117,1.1979620456695557,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.3294117748737335],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795427.8951805,701411,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.3450980484485626],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795427.9964592,700941,0.9148234128952026,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.34117648005485535],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795428.1272326,700941,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.3450980484485626],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795428.1969237,701411,0.5668815970420837,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.3529411852359772],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795428.295907,704235,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.3686274588108063],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795428.3954792,704235,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.3686274588108063],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795428.4945226,722588,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.5215686559677124],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795428.5952892,727764,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.5647059082984924],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795428.6971464,720235,0.6813305020332336,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.501960813999176],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795428.795159,684470,1.60660719871521,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.20392157137393951],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795428.8959103,660000,2.356482982635498,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795431.7163274,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.23137255012989044, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795431.7963111,635588,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.3764705955982208, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795431.8957305,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795432.5267963,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.15294118225574493, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795432.596919,585000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 1.0, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795432.7092226,585000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.8235294222831726, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795432.7960339,660000,3.963594675064087,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795432.8947568,660000,3.960974931716919,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795445.5980825,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.1411764770746231, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795445.6961026,585000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 1.0, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795445.876628,585000,2.911106586456299,560000,[-0.0, -0.0, -0.0, -0.0, 0.6078431606292725, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795445.8955133,660000,3.302245855331421,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795474.288838,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.03529411926865578],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795474.3028464,664235,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.07058823853731155],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795474.3970623,722588,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.5411764979362488],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795474.4957142,780000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 1.0],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795474.595925,660000,4.452994346618652,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795475.939608,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.10588235408067703],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795475.9956157,726352,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.5529412031173706],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795476.0947237,719294,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4941176474094391],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795476.1954482,660000,0.12034778296947479,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795476.2990794,660000,1.3895879983901978,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.08627451211214066],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795476.3946846,744235,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.7019608020782471],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795476.4970171,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795476.6135578,660000,1.4243135452270508,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.29019609093666077],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795476.6954446,705647,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.3803921639919281],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795476.795216,660000,1.0741721391677856,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795479.4665244,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0313725508749485],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795479.49722,674117,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.13333334028720856],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795479.5950654,693882,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.2823529541492462],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795479.6947024,689647,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.24705882370471954],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795479.7985632,686352,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.20000000298023224],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795479.895088,675529,0.21288786828517914,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.12941177189350128],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795479.9956393,698588,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.32156863808631897],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795480.0983298,712235,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.3764705955982208],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795480.1961048,660000,0.3916192948818207,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795480.6954553,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.1568627506494522, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795480.7418838,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.5490196347236633, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795480.811627,605882,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.729411780834198, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795480.894846,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795480.9966712,630294,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.5333333611488342, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795481.094395,599411,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.8078431487083435, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795481.1950889,599999,0.12154344469308853,560000,[-0.0, -0.0, -0.0, -0.0, 0.800000011920929, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795481.296294,607647,1.2246181964874268,560000,[-0.0, -0.0, -0.0, -0.0, 0.6745098233222961, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795481.395149,636176,2.5517139434814453,560000,[-0.0, -0.0, -0.0, -0.0, 0.3176470696926117, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795481.4958987,660000,2.9207394123077393,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795481.8915687,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0117647061124444, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795481.9315186,659117,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.21176470816135406, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795482.0007353,635882,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.3450980484485626, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795482.094815,621764,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.5098039507865906, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795482.1963377,610294,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.686274528503418, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795482.2960844,600882,0.24210411310195923,560000,[-0.0, -0.0, -0.0, -0.0, 0.7882353067398071, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795482.3952742,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795482.6604471,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.21176470816135406, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795482.7014034,621764,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.5098039507865906, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795482.7974718,602352,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.7137255072593689, 0.0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795482.8962798,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795495.5733554,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0313725508749485],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795495.5960042,683058,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.1921568661928177],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795495.694817,707058,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.3921568691730499],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795495.7949402,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795495.8940535,726352,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.5529412031173706],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795495.9954913,725882,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4274509847164154],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795496.0956585,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795498.0618494,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.05098039284348488],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795498.1015577,688705,0.3647591173648834,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.2823529541492462],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795498.1957905,710352,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.41960784792900085],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795498.2951665,748941,0.6809538006782532,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.7411764860153198],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795498.394232,748941,0.9001549482345581,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.7411764860153198],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795498.4976313,735294,2.9864087104797363,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.6235294342041016],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795498.5962064,679764,4.362267971038818,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.16470588743686676],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795498.6952448,660000,4.4741058349609375,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795500.1695101,660000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.09019608050584793],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795500.2007935,681176,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.22745098173618317],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795500.293665,698117,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.3176470696926117],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795500.3954763,716000,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.46666666865348816],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795500.495819,720705,0.0,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.5058823823928833],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795500.5944028,717411,0.09159652888774872,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.47843137383461],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795500.697278,700000,1.0412101745605469,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.3333333432674408],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795500.795758,660000,1.4869104623794556,560000,[-0.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795501.0670528,660000,0.0,560000,[-0.1764705926179886, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795501.1107736,660000,0.0,607058,[-0.7647058963775635, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795501.1946898,660000,0.0,780000,[-1.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795502.0295002,660000,0.0,780000,[-1.0, -0.0, -0.0, -0.0, 0.0, 0.07058823853731155],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795502.0953653,712235,0.0,780000,[-1.0, -0.0, -0.0, -0.0, 0.0, 0.43529412150382996],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795502.195144,748000,0.0,780000,[-1.0, -0.0, -0.0, -0.0, 0.0, 0.7333333492279053],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795502.2955205,672235,0.08968742936849594,780000,[-1.0, -0.0, -0.0, -0.0, 0.0, 0.10196078568696976],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795502.3946712,660000,2.4444267749786377,780000,[-1.0, -0.0, -0.0, -0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795502.5484803,660000,1.3014860153198242,780000,[-1.0, -0.0, -0.0, -0.0, 0.0, 0.21568627655506134],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1734795502.595749,720705,0.0,780000,[-1.0, -0.0, -0.0, -0.0, 0.0, 0.5058823823928833],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
